time,man,muX,muY,sigX,sigY
0.0,1,1800.706669330597,157.0007083415985,7.031163692474365,53.80105972290039
0.2,1,1801.3153796195984,156.9948711618781,3.427610158920288,21.801246643066406
0.4,1,1801.9553689956665,156.99379248172045,2.191624879837036,13.489907264709473
0.6,1,1802.6271345615387,156.99033557623625,1.6226390600204468,10.319798469543457
0.8,1,1803.401460647583,156.98649848252535,1.2324522733688354,8.25705337524414
1.0,1,1804.2808828353882,156.98272390663624,0.9537373781204224,6.861777305603027
1.2,1,1805.1067390441895,156.9793926998973,0.7632305026054382,5.894067764282227
1.4,1,1805.9806690216064,156.97590199112892,0.63320392370224,5.198661804199219
1.6,1,1806.8524188995361,156.97243424504995,0.5416294932365417,4.660702705383301
1.8,1,1807.7413854599,156.96900079399347,0.47411608695983887,4.224563121795654
2.0,1,1808.6276359558105,156.96563018858433,0.42182934284210205,3.8598124980926514
2.2,1,1809.5187501907349,156.96229451149702,0.3796919882297516,3.5588927268981934
2.4,1,1810.4388618469238,156.9592515155673,0.3442714810371399,3.314546585083008
2.6,1,1811.3865489959717,156.95656948536634,0.313687264919281,3.114435911178589
2.8,1,1812.3565120697021,156.95401921123266,0.28738507628440857,2.9461047649383545
3.0,1,1813.3585262298584,156.9515281394124,0.26514196395874023,2.7995853424072266
3.2,1,1814.3974466323853,156.9491914436221,0.24659371376037598,2.668046712875366
3.4,1,1815.4688682556152,156.94708912819624,0.23119163513183594,2.5480382442474365
3.6,1,1816.56396484375,156.9452242180705,0.2182459533214569,2.4374442100524902
3.8,1,1817.6738510131836,156.94356674700975,0.20706820487976074,2.3344547748565674
4.0,1,1818.7912101745605,156.94208677858114,0.19710439443588257,2.237517833709717
4.2,1,1819.9112358093262,156.94075474888086,0.18797221779823303,2.145465612411499
4.4,1,1821.0315208435059,156.93953792005777,0.17943175137043,2.057512044906616
4.6,1,1822.151512145996,156.93840000778437,0.17133955657482147,1.9731652736663818
4.8,1,1823.2719421386719,156.93730232864618,0.1636113077402115,1.8921340703964233
5.0,1,1824.394474029541,156.93620566278696,0.15619659423828125,1.8142495155334473
5.2,1,1825.5214347839355,156.93507186323404,0.14906494319438934,1.7394071817398071
5.4,1,1826.6556663513184,156.93386390060186,0.14219748973846436,1.6675329208374023
5.6,1,1827.8004264831543,156.93254622071981,0.13558261096477509,1.5985534191131592
5.8,1,1828.9592552185059,156.93108417838812,0.12921291589736938,1.5323880910873413
6.0,1,1830.1358833312988,156.9294437393546,0.1230836808681488,1.4689441919326782
6.2,1,1831.3341026306152,156.9275908395648,0.11719200015068054,1.4081225395202637
6.4,1,1832.5575637817383,156.9254910722375,0.11153638362884521,1.3498246669769287
6.6,1,1833.8095893859863,156.9231095686555,0.10611657798290253,1.293961763381958
6.8,1,1835.0930480957031,156.9204115048051,0.10093356668949127,1.2404600381851196
7.0,1,1836.4102401733398,156.91736302524805,0.09598910063505173,1.189263939857483
7.2,1,1837.762851715088,156.9139325544238,0.09128560870885849,1.1403346061706543
7.4,1,1839.1519012451172,156.91009280830622,0.086825430393219,1.0936460494995117
7.6,1,1840.5776863098145,156.90582255274057,0.08261050283908844,1.0491790771484375
7.8,1,1842.0396919250488,156.90110874921083,0.07864213734865189,1.0069208145141602
8.0,1,1843.5366592407227,156.89594770222902,0.07492072135210037,0.9668581485748291
8.2,1,1845.0666389465332,156.89034665375948,0.07144554704427719,0.9289754033088684
8.4,1,1846.6270866394043,156.88432379812002,0.06821495294570923,0.8932510614395142
8.6,1,1848.2150344848633,156.87790713459253,0.06522589921951294,0.8596566915512085
8.8,1,1849.8271713256836,156.87113159894943,0.06247337535023689,0.8281532526016235
9.0,1,1851.460090637207,156.86403495073318,0.05994989350438118,0.7986857295036316
9.2,1,1853.1103630065918,156.85665142536163,0.05764437094330788,0.7711801528930664
9.4,1,1854.7747764587402,156.8490063548088,0.0555415153503418,0.745536744594574
9.6,1,1856.4503898620605,156.84111180901527,0.053622398525476456,0.721632182598114
9.8,1,1858.1345252990723,156.83296582102776,0.051865462213754654,0.6993278861045837
0.0,2,1800.7535438537598,157.01664987951517,5.084889888763428,23.191923141479492
0.2,2,1801.4702134132385,156.97416875511408,2.833590030670166,9.133048057556152
0.4,2,1802.504620552063,156.90460554510355,1.7250728607177734,4.96182107925415
0.6,2,1803.588834285736,156.787751942873,1.2291574478149414,3.3971335887908936
0.8,2,1804.2442965507507,156.6536673605442,0.913570761680603,2.431889057159424
1.0,2,1805.1924476623535,156.50054594874382,0.7069857716560364,1.8754525184631348
1.2,2,1806.0934753417969,156.32151174545288,0.5688133835792542,1.484946370124817
1.4,2,1807.0986504554749,156.11178773641586,0.4774208962917328,1.2170709371566772
1.6,2,1808.1304149627686,155.8605419397354,0.41320696473121643,1.016174554824829
1.8,2,1809.2633981704712,155.5579525232315,0.36509865522384644,0.864020049571991
2.0,2,1810.4919242858887,155.19492971897125,0.3231772780418396,0.7411378026008606
2.2,2,1811.8013181686401,154.76978015899658,0.2822001576423645,0.6414191126823425
2.4,2,1813.1381406784058,154.29075622558594,0.24112407863140106,0.5668982267379761
2.6,2,1814.5331764221191,153.77062511444092,0.2026730179786682,0.5165629386901855
2.8,2,1816.157802581787,153.22532033920288,0.16987721621990204,0.4824066758155823
3.0,2,1818.0191841125488,152.66667938232422,0.1448807269334793,0.46037301421165466
3.2,2,1820.0849342346191,152.10609531402588,0.12743377685546875,0.4484058916568756
3.4,2,1822.2839965820312,151.55472421646118,0.11558564752340317,0.44415006041526794
3.6,2,1824.5578994750977,151.02158212661743,0.1074264645576477,0.44552063941955566
3.8,2,1826.8707466125488,150.51371955871582,0.10159526020288467,0.4510330259799957
4.0,2,1829.198974609375,150.03628015518188,0.09722690284252167,0.45971041917800903
4.2,2,1831.529209136963,149.59247732162476,0.09378751367330551,0.47087621688842773
4.4,2,1833.8563232421875,149.1838607788086,0.0909419059753418,0.4840417206287384
4.6,2,1836.181697845459,148.81065940856934,0.08847358822822571,0.4988738000392914
4.8,2,1838.5111808776855,148.4721279144287,0.08624126017093658,0.5151844620704651
5.0,2,1840.852668762207,148.16682243347168,0.08415427058935165,0.5329061150550842
5.2,2,1843.2133827209473,147.89282703399658,0.08215593546628952,0.5520206689834595
5.4,2,1845.59769821167,147.6479606628418,0.08021009713411331,0.5724406838417053
5.6,2,1848.0069465637207,147.4299020767212,0.07829076796770096,0.5939059853553772
5.8,2,1850.4408226013184,147.23624801635742,0.07637650519609451,0.615964949131012
6.0,2,1852.8986778259277,147.06451225280762,0.07444949448108673,0.6380459070205688
6.2,2,1855.3797187805176,146.91215419769287,0.07249831408262253,0.6595699787139893
6.4,2,1857.882381439209,146.7766237258911,0.070520780980587,0.6800358295440674
6.6,2,1860.4025840759277,146.65544986724854,0.06852512061595917,0.699052631855011
6.8,2,1862.93168258667,146.5462999343872,0.06652721017599106,0.7163255214691162
7.0,2,1865.4546432495117,146.4470615386963,0.064546599984169,0.7316271066665649
7.2,2,1867.9500274658203,146.3558864593506,0.06260140985250473,0.7447815537452698
7.4,2,1870.392219543457,146.27126502990723,0.060705117881298065,0.7556710839271545
7.6,2,1872.7557525634766,146.19208526611328,0.0588659830391407,0.7642571330070496
7.8,2,1875.0202178955078,146.11764240264893,0.05708882957696915,0.770585298538208
8.0,2,1877.1743698120117,146.047589302063,0.055376723408699036,0.7747582197189331
8.2,2,1879.218132019043,145.98180103302002,0.05373089760541916,0.7768874168395996
8.4,2,1881.1619720458984,145.9202241897583,0.05214967206120491,0.7770675420761108
8.6,2,1883.024299621582,145.86276626586914,0.050627414137125015,0.7753792405128479
8.8,2,1884.83154296875,145.80923461914062,0.04915480315685272,0.7718996405601501
9.0,2,1886.64208984375,145.7593879699707,0.047712720930576324,0.7665992975234985
9.2,2,1888.7233963012695,145.7132053375244,0.04621969908475876,0.7585427165031433
9.4,2,1892.2767333984375,145.67209815979004,0.044281862676143646,0.7424110174179077
9.6,2,1898.1340560913086,145.63861465454102,0.041140615940093994,0.7103666663169861
9.8,2,1903.0260620117188,145.60734939575195,0.0375116690993309,0.6732251644134521
0.0,3,1801.0997922420502,157.00366043299437,2.6418468952178955,14.618982315063477
0.2,3,1801.0790333747864,157.02499741315842,2.084867238998413,8.008938789367676
0.4,3,1801.60045170784,157.04543906077743,1.2613290548324585,3.803042411804199
0.6,3,1803.2912256717682,157.11754278838634,0.8962618112564087,2.625770092010498
0.8,3,1804.1887135505676,157.2430522441864,0.660850465297699,1.8015469312667847
1.0,3,1805.4998044967651,157.43105891346931,0.515669584274292,1.375885009765625
1.2,3,1806.718448638916,157.66310477256775,0.41611605882644653,1.0831319093704224
1.4,3,1808.0550966262817,157.9325731396675,0.3462342917919159,0.8928722739219666
1.6,3,1809.4230766296387,158.23011815547943,0.2926888167858124,0.7531207203865051
1.8,3,1810.8819408416748,158.55424666404724,0.25093328952789307,0.6522495150566101
2.0,3,1812.4132957458496,158.90136337280273,0.21806634962558746,0.5789260268211365
2.2,3,1813.9853734970093,159.268292427063,0.19217759370803833,0.5254981517791748
2.4,3,1815.588129043579,159.65058588981628,0.1715109795331955,0.48585036396980286
2.6,3,1817.240421295166,160.04364371299744,0.1547984927892685,0.456143319606781
2.8,3,1818.979206085205,160.44198274612427,0.14105857908725739,0.4337083697319031
3.0,3,1820.841323852539,160.84058594703674,0.12947717308998108,0.4164307415485382
3.2,3,1822.8550910949707,161.23626232147217,0.11938288807868958,0.402559757232666
3.4,3,1825.0434188842773,161.62789392471313,0.11026404798030853,0.39075028896331787
3.6,3,1827.4297523498535,162.01586484909058,0.10175825655460358,0.3801009953022003
3.8,3,1830.0393180847168,162.40126514434814,0.09362085163593292,0.3701344430446625
4.0,3,1832.8897323608398,162.78515434265137,0.08570914715528488,0.3607824444770813
4.2,3,1835.9698944091797,163.16774988174438,0.07799788564443588,0.35238099098205566
4.4,3,1839.2202339172363,163.5473370552063,0.07062099128961563,0.3455256223678589
4.6,3,1842.5477027893066,163.919291973114,0.063874751329422,0.3405909836292267
4.8,3,1845.8755340576172,164.2767505645752,0.058062899857759476,0.3372078835964203
5.0,3,1849.1635856628418,164.61324310302734,0.05325450003147125,0.33445441722869873
5.2,3,1852.3904914855957,164.92479801177979,0.049268849194049835,0.3315671980381012
5.4,3,1855.5433044433594,165.21003341674805,0.04587113484740257,0.328260600566864
5.6,3,1858.6176300048828,165.46932411193848,0.04289504513144493,0.32456398010253906
5.8,3,1861.615550994873,165.7040500640869,0.04024394601583481,0.32059815526008606
6.0,3,1864.5414199829102,165.91611576080322,0.03786071017384529,0.3164668083190918
6.2,3,1867.3997802734375,166.10768032073975,0.03570816293358803,0.3122360408306122
6.4,3,1870.1981964111328,166.28096199035645,0.03375956043601036,0.30793458223342896
6.6,3,1872.9631042480469,166.43816757202148,0.03199245408177376,0.3035426735877991
6.8,3,1875.8141403198242,166.58160018920898,0.030380526557564735,0.2988930344581604
7.0,3,1879.2539291381836,166.71439266204834,0.028876392170786858,0.29327502846717834
7.2,3,1884.4255981445312,166.84245204925537,0.027471913024783134,0.2852005660533905
7.4,3,1890.707618713379,166.97418403625488,0.026574013754725456,0.2757975161075592
7.6,3,1896.023063659668,167.11039638519287,0.026000546291470528,0.2667273283004761
7.8,3,1900.387794494629,167.24442672729492,0.024859489873051643,0.2580797076225281
8.0,3,1904.1787490844727,167.3738832473755,0.023442724719643593,0.25126567482948303
8.2,3,1907.7306289672852,167.49663829803467,0.022156735882163048,0.2455330789089203
8.4,3,1911.2035903930664,167.61236476898193,0.02101304568350315,0.2400035411119461
8.6,3,1914.6306533813477,167.7219476699829,0.01997634768486023,0.2344687134027481
8.8,3,1918.0146102905273,167.8258352279663,0.019023403525352478,0.22887542843818665
9.0,3,1921.3513412475586,167.92406272888184,0.01813528500497341,0.22319301962852478
9.2,3,1924.6352844238281,168.0164213180542,0.017301145941019058,0.21741554141044617
9.4,3,1927.8603897094727,168.10252380371094,0.016518184915184975,0.2115638554096222
9.6,3,1931.0200500488281,168.18194007873535,0.015788879245519638,0.20569992065429688
9.8,3,1934.1091918945312,168.25436782836914,0.015115663409233093,0.19994013011455536
0.0,4,1800.701310634613,156.99749344587326,6.823122024536133,54.00955581665039
0.2,4,1801.2586388587952,156.99071093648672,3.698657989501953,24.237205505371094
0.4,4,1801.9532008171082,156.99286048859358,2.3607938289642334,15.409939765930176
0.6,4,1802.494465827942,156.9923442453146,1.7380307912826538,12.050037384033203
0.8,4,1803.3878519535065,156.99078265577555,1.3163604736328125,9.77122688293457
1.0,4,1804.0578808784485,156.98869428038597,1.0203009843826294,8.068544387817383
1.2,4,1804.79558801651,156.98617704212666,0.8184342980384827,6.9210100173950195
1.4,4,1805.4599723815918,156.98359502851963,0.6782363653182983,6.070262908935547
1.6,4,1806.1576623916626,156.9811181947589,0.5786374807357788,5.425808906555176
1.8,4,1806.8317804336548,156.97917658090591,0.505659282207489,4.909665107727051
2.0,4,1807.5269985198975,156.97787998616695,0.4501779079437256,4.479742050170898
2.2,4,1808.2200393676758,156.97735825926065,0.4063568711280823,4.114111423492432
2.4,4,1808.907886505127,156.97748293727636,0.37113508582115173,3.80287766456604
2.6,4,1809.5922574996948,156.97830279171467,0.3423369824886322,3.5397090911865234
2.8,4,1810.2730550765991,156.97986163198948,0.31836771965026855,3.3155863285064697
3.0,4,1810.9447736740112,156.9820783212781,0.2982296049594879,3.120765209197998
3.2,4,1811.6056156158447,156.98481018096209,0.28128352761268616,2.948279619216919
3.4,4,1812.2550601959229,156.98789792507887,0.2670269310474396,2.7946152687072754
3.6,4,1812.8914194107056,156.991167165339,0.2550138533115387,2.6586639881134033
3.8,4,1813.5112056732178,156.99443897604942,0.24483470618724823,2.5400562286376953
4.0,4,1814.109766960144,156.9975465759635,0.23612859845161438,2.438108444213867
4.2,4,1814.6829433441162,157.00035198777914,0.22859565913677216,2.3515028953552246
4.4,4,1815.228078842163,157.00275950878859,0.22199757397174835,2.2784478664398193
4.6,4,1815.74423122406,157.00471844524145,0.21614964306354523,2.216932535171509
4.8,4,1816.2319984436035,157.00621741265059,0.21090909838676453,2.164966106414795
5.0,4,1816.6929817199707,157.0072741881013,0.2061646580696106,2.1207261085510254
5.2,4,1817.1293869018555,157.00792457908392,0.2018294483423233,2.0826361179351807
5.4,4,1817.5436477661133,157.00821324437857,0.19783389568328857,2.049384117126465
5.6,4,1817.938175201416,157.008187353611,0.19412261247634888,2.019911289215088
5.8,4,1818.3152313232422,157.0078922882676,0.19065022468566895,1.9933772087097168
6.0,4,1818.6768989562988,157.00736946612597,0.1873796135187149,1.9691274166107178
6.2,4,1819.0250091552734,157.00665564090014,0.184280127286911,1.9466527700424194
6.4,4,1819.361171722412,157.00578241795301,0.18132643401622772,1.9255613088607788
6.6,4,1819.6868209838867,157.00477690249681,0.17849726974964142,1.9055505990982056
6.8,4,1820.003231048584,157.00366186350584,0.17577488720417023,1.8863881826400757
7.0,4,1820.3114986419678,157.00245643407106,0.17314445972442627,1.8678916692733765
7.2,4,1820.6126518249512,157.00117664039135,0.17059330642223358,1.8499207496643066
7.4,4,1820.9075622558594,156.9998359158635,0.1681106686592102,1.8323626518249512
7.6,4,1821.1970825195312,156.99844551086426,0.1656874269247055,1.8151289224624634
7.8,4,1821.4819602966309,156.9970147833228,0.16331586241722107,1.798147439956665
8.0,4,1821.7629089355469,156.99555157870054,0.16098913550376892,1.7813597917556763
8.2,4,1822.0406074523926,156.994062371552,0.15870127081871033,1.76471745967865
8.4,4,1822.315673828125,156.99255270510912,0.15644727647304535,1.7481796741485596
8.6,4,1822.5887451171875,156.99102697521448,0.1542224884033203,1.7317122220993042
8.8,4,1822.860408782959,156.98948883265257,0.15202292799949646,1.7152855396270752
9.0,4,1823.131259918213,156.98794125765562,0.1498449444770813,1.6988738775253296
9.2,4,1823.4018669128418,156.98638655990362,0.14768558740615845,1.682456612586975
9.4,4,1823.6727905273438,156.984826490283,0.14554192125797272,1.6660139560699463
9.6,4,1823.9446144104004,156.98326238244772,0.14341147243976593,1.649529218673706
9.8,4,1824.2178649902344,156.9816950932145,0.14129213988780975,1.632988691329956
0.0,5,1800.822979927063,156.99265322834253,4.5187578201293945,20.974102020263672
0.2,5,1801.7562866210938,156.95749191194773,2.873129367828369,9.385690689086914
0.4,5,1802.5414152145386,156.8914881721139,1.7372257709503174,5.031797885894775
0.6,5,1803.3588361740112,156.79683980345726,1.2703067064285278,3.617311477661133
0.8,5,1803.8278374671936,156.68735972046852,0.9539285898208618,2.6344261169433594
1.0,5,1804.303141117096,156.56911513209343,0.7343993186950684,2.0230624675750732
1.2,5,1804.8121733665466,156.43638336658478,0.5822839736938477,1.60049569606781
1.4,5,1805.3733186721802,156.2849761247635,0.4764557480812073,1.2961479425430298
1.6,5,1805.9796013832092,156.10619485378265,0.4027542769908905,1.068665862083435
1.8,5,1806.6923785209656,155.88908302783966,0.35114485025405884,0.8961213231086731
2.0,5,1807.5279650688171,155.62163865566254,0.31256452202796936,0.7592041492462158
2.2,5,1808.447766304016,155.29581427574158,0.2805308997631073,0.6476790308952332
2.4,5,1809.3289318084717,154.91403889656067,0.2518548369407654,0.562063455581665
2.6,5,1810.1345949172974,154.494131565094,0.22593922913074493,0.5037932991981506
2.8,5,1811.126335144043,154.06292343139648,0.20253819227218628,0.46576547622680664
3.0,5,1812.3393068313599,153.63881468772888,0.18250298500061035,0.4442729651927948
3.2,5,1813.6432962417603,153.23200941085815,0.16648615896701813,0.4352271258831024
3.4,5,1814.9555177688599,152.8469705581665,0.15403056144714355,0.43420839309692383
3.6,5,1816.1961135864258,152.485689163208,0.14464837312698364,0.43773090839385986
3.8,5,1817.343837738037,152.1499171257019,0.13767829537391663,0.44397789239883423
4.0,5,1818.4103183746338,151.84001541137695,0.13241958618164062,0.45203471183776855
4.2,5,1819.4160442352295,151.55457496643066,0.12835992872714996,0.46137502789497375
4.4,5,1820.3809051513672,151.29106950759888,0.12516479194164276,0.4716772437095642
4.6,5,1821.3205947875977,151.04660320281982,0.12261495739221573,0.4827142059803009
4.8,5,1822.2461280822754,150.8183569908142,0.12055939435958862,0.4943045675754547
5.0,5,1823.1643867492676,150.6038179397583,0.11888718605041504,0.5062918066978455
5.2,5,1824.07905960083,150.40086221694946,0.1175123006105423,0.5185351371765137
5.4,5,1824.9914741516113,150.20777082443237,0.1163659542798996,0.5309069752693176
5.6,5,1825.9015045166016,150.02318382263184,0.11539213359355927,0.543290913105011
5.8,5,1826.8081321716309,149.84604597091675,0.11454498767852783,0.555582582950592
6.0,5,1827.7099113464355,149.6755495071411,0.11378742009401321,0.567691445350647
6.2,5,1828.6052207946777,149.51108312606812,0.11308988183736801,0.5795411467552185
6.4,5,1829.4925346374512,149.3521785736084,0.11242945492267609,0.5910700559616089
6.6,5,1830.3703956604004,149.19849300384521,0.11178895086050034,0.6022331118583679
6.8,5,1831.237564086914,149.04976177215576,0.11115604639053345,0.6129997968673706
7.0,5,1832.0930061340332,148.9057960510254,0.11052237451076508,0.6233532428741455
7.2,5,1832.935905456543,148.76646041870117,0.1098829135298729,0.633289635181427
7.4,5,1833.7656440734863,148.63164806365967,0.10923466831445694,0.6428138613700867
7.6,5,1834.5818519592285,148.50128269195557,0.10857661068439484,0.6519399285316467
7.8,5,1835.3843231201172,148.37530517578125,0.10790836811065674,0.6606852412223816
8.0,5,1836.173038482666,148.25366020202637,0.10723032802343369,0.6690714359283447
8.2,5,1836.9481468200684,148.13629722595215,0.10654300451278687,0.677121102809906
8.4,5,1837.7099227905273,148.02316856384277,0.1058468148112297,0.6848570108413696
8.6,5,1838.4587364196777,147.91421794891357,0.10514198988676071,0.6923004388809204
8.8,5,1839.1950645446777,147.80938053131104,0.10442846268415451,0.6994714736938477
9.0,5,1839.91943359375,147.70859050750732,0.10370592772960663,0.706387996673584
9.2,5,1840.6324043273926,147.6117763519287,0.10297370702028275,0.7130653262138367
9.4,5,1841.3345794677734,147.51884937286377,0.10223103314638138,0.7195163369178772
9.6,5,1842.0265464782715,147.42972373962402,0.1014767587184906,0.7257519960403442
9.8,5,1842.708885192871,147.34430599212646,0.1007099375128746,0.7317803502082825
0.0,6,1801.3349995613098,156.99611142277718,1.9590548276901245,12.139524459838867
0.2,6,1800.9652712345123,157.02257534116507,1.7086191177368164,7.506977081298828
0.4,6,1801.5158324241638,157.05757733806968,1.1539937257766724,4.188720226287842
0.6,6,1802.9486441612244,157.10442275553942,0.8117053508758545,3.000941514968872
0.8,6,1803.7173330783844,157.16991493105888,0.581079363822937,2.138259172439575
1.0,6,1804.544834136963,157.25980561971664,0.44017064571380615,1.642976999282837
1.2,6,1805.3288717269897,157.36964428424835,0.3560082018375397,1.3378878831863403
1.4,6,1806.1988916397095,157.49245691299438,0.305347204208374,1.1499987840652466
1.6,6,1807.1195993423462,157.62468791007996,0.2723517417907715,1.0193897485733032
1.8,6,1808.1163902282715,157.76515477895737,0.24910259246826172,0.9215335249900818
2.0,6,1809.1703853607178,157.91285908222198,0.2315325289964676,0.8430309295654297
2.2,6,1810.2511510849,158.0659259557724,0.21760651469230652,0.7779610753059387
2.4,6,1811.3313598632812,158.2222911119461,0.2061944454908371,0.7233843207359314
2.6,6,1812.3968477249146,158.38044488430023,0.19658410549163818,0.677746593952179
2.8,6,1813.4383039474487,158.5395050048828,0.1883237659931183,0.6399003863334656
3.0,6,1814.4495754241943,158.69914031028748,0.18111079931259155,0.6087921857833862
3.2,6,1815.4288578033447,158.8595086336136,0.17472060024738312,0.5833408236503601
3.4,6,1816.3790798187256,159.02110600471497,0.16897323727607727,0.5624637007713318
3.6,6,1817.3067455291748,159.1845669746399,0.1637192815542221,0.5451614856719971
3.8,6,1818.2199974060059,159.35052633285522,0.15883414447307587,0.5305871963500977
4.0,6,1819.1269874572754,159.51954221725464,0.15421517193317413,0.5180748701095581
4.2,6,1820.0347061157227,159.69206762313843,0.14977996051311493,0.5071353316307068
4.4,6,1820.9480438232422,159.8684356212616,0.14546479284763336,0.49743685126304626
4.6,6,1821.8688354492188,160.04882955551147,0.14122498035430908,0.48878103494644165
4.8,6,1822.7947425842285,160.23324608802795,0.13703574240207672,0.48107779026031494
5.0,6,1823.7183380126953,160.42141389846802,0.13289393484592438,0.4743117392063141
5.2,6,1824.6273002624512,160.61273097991943,0.12881848216056824,0.46849700808525085
5.4,6,1825.506046295166,160.80622243881226,0.12484699487686157,0.46362167596817017
5.6,6,1826.339054107666,161.00057172775269,0.12102582305669785,0.45960259437561035
5.8,6,1827.1142463684082,161.19426441192627,0.11739639937877655,0.45627498626708984
6.0,6,1827.8252143859863,161.3857765197754,0.11398261785507202,0.4534296691417694
6.2,6,1828.4712982177734,161.57376623153687,0.11078709363937378,0.45086970925331116
6.4,6,1829.0563354492188,161.7571725845337,0.10779592394828796,0.4484476149082184
6.6,6,1829.5867385864258,161.93525552749634,0.10498686134815216,0.44607388973236084
6.8,6,1830.0698127746582,162.10754251480103,0.10233628749847412,0.44370388984680176
7.0,6,1830.5127029418945,162.2737865447998,0.09982255846261978,0.44132110476493835
7.2,6,1830.9218139648438,162.4338994026184,0.09742794930934906,0.43892478942871094
7.4,6,1831.3026809692383,162.58790636062622,0.09513816237449646,0.43652135133743286
7.6,6,1831.660026550293,162.73590183258057,0.09294188767671585,0.43412113189697266
7.8,6,1831.9978942871094,162.8780393600464,0.09083026647567749,0.4317353069782257
8.0,6,1832.3197288513184,163.0145058631897,0.08879610896110535,0.4293738007545471
8.2,6,1832.6285018920898,163.1455020904541,0.08683391660451889,0.42704594135284424
8.4,6,1832.9268226623535,163.27124691009521,0.08493899554014206,0.4247587323188782
8.6,6,1833.2169303894043,163.39197206497192,0.08310753852128983,0.4225166141986847
8.8,6,1833.500804901123,163.5079002380371,0.08133629709482193,0.4203224778175354
9.0,6,1833.7801704406738,163.61925554275513,0.07962249219417572,0.41817688941955566
9.2,6,1834.056552886963,163.7262625694275,0.07796364277601242,0.41607844829559326
9.4,6,1834.3312911987305,163.82913446426392,0.07635751366615295,0.4140242636203766
9.6,6,1834.605583190918,163.92807531356812,0.0748019590973854,0.4120105504989624
9.8,6,1834.8804817199707,164.02328300476074,0.07329512387514114,0.4100317358970642
